,xp,numberOfQuests,address,proportion,amount
506,2150,25,0x78Ff533A3A52c7154947B663aC943304640DE114,0.0010122720328070304,20.24544065614061
507,2150,26,0x5DC580f53f88be2b9BF4580D7e0Def9ecE1fa83a,0.0010122720328070304,20.24544065614061
508,2150,22,0xc955c6B05258Dc51A73d03b654F6EBA7fad2dF0E,0.0010122720328070304,20.24544065614061
509,2120,21,,0.0009981473067678624,19.96294613535725
510,2110,23,0x7d923850ff20d64addfa4194357559bd1ff63e2a,0.0009934390647548066,19.86878129509613
511,2110,17,0xEf391bCC8800EF5fc3aC869c56f264d56dc3b59F,0.0009934390647548066,19.86878129509613
512,2100,26,0x5928523Faa0744e5BB5F5C61F4a467302AcD8F6C,0.0009887308227417505,19.774616454835012
513,2100,26,0xaaBA04997a965125Be14026289103E18148D3308,0.0009887308227417505,19.774616454835012
514,2100,25,0xba9acA34125fBb7E942D3E744e55e11321323C71,0.0009887308227417505,19.774616454835012
515,2100,25,0xB53BD46e8925Dd4d3A853b8E34aB9bD9b712B19b,0.0009887308227417505,19.774616454835012
516,2100,25,0xc104E2431b8a9CaDBeC675564Cb2256444f9534e,0.0009887308227417505,19.774616454835012
517,2060,16,0xE01D645e67e3B13DaaF73e35cc407D68C6Bf714d,0.0009698978546895268,19.397957093790534
518,2060,27,0x80ee70171a8b82293ec0ebeebe42f8a4114768e0,0.0009698978546895268,19.397957093790534
519,2060,23,0x2ED04A8A4C0DA409bcFfb337954386401c2Ef8CC,0.0009698978546895268,19.397957093790534
520,2060,27,0xa55b659e04e5964EEabdb757157Cd748f373ee9D,0.0009698978546895268,19.397957093790534
521,2050,22,0x250c3e336bc1a8968aaaea6aaf8546719e4522e3,0.0009651896126764708,19.303792253529416
522,2050,26,0x8a583ac2b9aef77139962c57531aec23202a42a6,0.0009651896126764708,19.303792253529416
523,2050,26,0xA8C251C6D574769f44F68a64AedbCBD0C9d244b5,0.0009651896126764708,19.303792253529416
524,2050,26,0x4E8A5F4dEb1e5f36578d30066C75939Ce7fcaE4e,0.0009651896126764708,19.303792253529416
525,2050,26,0xd24ba322781E5f88DF8d83c6A17B912C09E03dd4,0.0009651896126764708,19.303792253529416
526,2050,26,0x926A012c0Cf3e761F987478d14EC7184d918Bf00,0.0009651896126764708,19.303792253529416
527,2050,26,0x0376A45D268186b5833C8A988D84fF7dD95fBC34,0.0009651896126764708,19.303792253529416
528,2050,26,0xb514E6A7f2CF371Edf15a1628eB361731678b386,0.0009651896126764708,19.303792253529416
529,2050,27,0x67F2148eC627509Ed106b7604355Ec80d306f740,0.0009651896126764708,19.303792253529416
530,2050,27,0xC856837CE657Dc00Ab70f2f8142a8A20b29f2856,0.0009651896126764708,19.303792253529416
531,2050,27,0x3C28D77A3C4C4bdc6eceE01d2CAb2B72CDBD96aB,0.0009651896126764708,19.303792253529416
532,2050,27,0x0f30436Db50e09F9a78f34b9B151baf7b732974e,0.0009651896126764708,19.303792253529416
533,2050,27,0x1143aa5475E8E2cFAb1bA206167583225295dcDa,0.0009651896126764708,19.303792253529416
534,2050,27,0xCCaef1CD52004d3255Db0f13761847D08e58853d,0.0009651896126764708,19.303792253529416
535,2050,27,0xA6ca6e9dDC2ef7765da70175E2444a50603626B4,0.0009651896126764708,19.303792253529416
536,2050,27,0xF222785799A546e52BD25ac0b4f34D4aDe636bfE,0.0009651896126764708,19.303792253529416
537,2050,27,0x4956Ea18dFE88e171b1677FFF19eae3956E9EC21,0.0009651896126764708,19.303792253529416
538,2050,26,0x1dfe55387ea71ee6acbf15c4a619f48dd6713ba2,0.0009651896126764708,19.303792253529416
539,2050,27,0x8E45A2dc0cdeC5093e3418599e14f4B42b2589AD,0.0009651896126764708,19.303792253529416
540,2050,26,0x9f8a742dc470653e186ecd00a303ed29a8b9cf7a,0.0009651896126764708,19.303792253529416
541,2050,27,0xf7752469926B5Fc2a06030Fa066ce0158A073e93,0.0009651896126764708,19.303792253529416
542,2050,27,0x5Fc15D6FD577e5d471c95eE11Da6E8FB4454d443,0.0009651896126764708,19.303792253529416
543,2050,27,0x0F0a8eC048ABd9A5A1B1097A1968497C57667435,0.0009651896126764708,19.303792253529416
544,2050,27,0x4303faa0B525542B71193438e16f2D96b037FC6A,0.0009651896126764708,19.303792253529416
545,2050,27,0xb7E71115876d913c5A161955e468590B2e805dc1,0.0009651896126764708,19.303792253529416
546,2050,27,0x014bd2092b57b0ab1a0df6ec6df615e4822a2c21,0.0009651896126764708,19.303792253529416
547,2050,26,0xD9dCfc1ff83f4f45Bd7E52f22DB8eC35016b559a,0.0009651896126764708,19.303792253529416
548,2050,27,0x3E8AD7F4f06E92522d8983d4474122E5e98b2428,0.0009651896126764708,19.303792253529416
549,2050,26,0x1ADAc77D24DA66aed2fFA92FB3fc50405230056d,0.0009651896126764708,19.303792253529416
550,2050,23,0xDC6dABaFBF4E1b785B2570D5F3c0320509dB51c9,0.0009651896126764708,19.303792253529416
551,2050,26,0x5126f9f3522ed030f4728028e141026924bf1539,0.0009651896126764708,19.303792253529416
552,2050,25,0x37D34B424dC624a41fE412ab1460d1e0eBEfb8aF,0.0009651896126764708,19.303792253529416
553,2020,17,0xecc7BC61Bf2eac93Fd62D9e6BF7F57F3b497C58F,0.0009510648866373029,19.02129773274606
554,2010,16,0xCE710BeDfF2dad1f995831D69a4bf29020A47Be5,0.000946356644624247,18.927132892484938
555,2010,19,0x3a47581264273B29C14Bb67f76fA34EEF743149B,0.000946356644624247,18.927132892484938
556,2010,21,0x87846699083491ded70AbB2D0d65e38e88568a5f,0.000946356644624247,18.927132892484938
